Inventory,Qty,Amount,% of Sales,Avg Price,COGS,Avg COGS,Gross Margin,Gross Margin %
Q517 (THICK HAIR NET : GRAY (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q518 (THICK HAIR NET : BROWN (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q519 (THICK HAIR NET : YELLOW (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q520 (THICK HAIR NET : PINK (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q521 (THICK HAIR NET : BURGUNDY (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q522 (THICK HAIR NET : PURPLE (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q523 (THICK HAIR NET : AFRO (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q524 (THICK HAIR NET : HOT PINK (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q527 (WAVE NET (2 PCS) : BROWN (DZ/60 DZ)),6.00,27.00,0.0%,4.50,11.40,1.90,15.60,57.78%
Q528 (WAVE NET (24 PCS) : BROWN (PK/50 PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q529 (BULK WEAVING NET (48.3cmX10m) : BLACK (PK/24PK)),24.00,216.00,0.0%,9.00,49.61,2.07,166.39,77.03%
Q530 (TURBAN : ASSORT (DZ/24 DZ)),50.00,609.00,0.0%,12.18,276.14,5.52,332.86,54.66%
Q531 (TURBAN : BLACK (DZ/24 DZ)),41.00,501.00,0.0%,12.22,225.63,5.50,275.37,54.96%
Q532 (SATIN TURBAN : ASSORT (DZ/48 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q533 (SATIN TURBAN : BLACK (DZ/48 DZ)),28.00,224.00,0.0%,8.00,65.80,2.35,158.20,70.63%
Q534 (TURBAN : BLACK & WHITE (DZ/24 DZ)),1.00,12.00,0.0%,12.00,5.52,5.52,6.48,54.0%
Q535 (TURBAN : WHITE (DZ/24 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q536 (T-TOWEL : ASST (DZ/16DZ)),12.00,270.00,0.0%,22.50,0.00,0.00,270.00,100.0%
Q537 (T-TOWEL : BK (DZ/16DZ)),12.00,270.00,0.0%,22.50,62.95,5.25,207.05,76.69%
Q540 (KID BONNET : ASSORT (DZ/48 DZ)),26.00,195.00,0.0%,7.50,71.50,2.75,123.50,63.33%
Q541 (KID BONNET : BLACK (DZ/48 DZ)),69.00,517.50,0.0%,7.50,189.30,2.74,328.20,63.42%
Q542 (KID WRAP : ASSORT (DZ/24DZ)),2.00,15.00,0.0%,7.50,5.06,2.53,9.94,66.27%
Q543 (KID WRAP : BLACK (DZ/48 DZ)),12.00,90.00,0.0%,7.50,31.08,2.59,58.92,65.47%
Q544 (KID MESH-WRAP : ASSORT (DZ/48 DZ)),9.00,49.50,0.0%,5.50,19.50,2.17,30.00,60.61%
Q545 (KID MESH-WRAP : BLACK (DZ/48 DZ)),12.00,66.00,0.0%,5.50,29.84,2.49,36.16,54.79%
Q546 (KID SHOWER-CAP : ASSORT (DZ/48 DZ)),18.00,84.00,0.0%,4.67,36.00,2.00,48.00,57.14%
Q547 (KID SHOWER-CAP : BLACK (DZ/48 DZ)),18.00,84.00,0.0%,4.67,36.00,2.00,48.00,57.14%
Q548 (STRETCH NET (2PCS) : BLACK (DZ/36 DZ)),13.00,219.00,0.0%,16.85,65.21,5.02,153.79,70.22%
Q551 (DLX CUSTOM WEAVING CAP (XL) : BK (DZ/36 DZ)),21.00,396.00,0.0%,18.86,160.09,7.62,235.91,59.57%
Q552 (DELUX WEAVING NET (2 PC) : BROWN (DZ/36 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q553 (DELUX WEAVING NET (2 PC) : BLOND (DZ/36 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q554 (WEAVING CAP (OPEN TOP) : BROWN (DZ/48 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q555 (WEAVING CAP (OPEN TOP) : NATURAL (DZ/48 DZ)),2.00,11.00,0.0%,5.50,5.16,2.58,5.84,53.09%
Q556 (WEAVING CAP (CLOSED TOP) : BROWN (DZ/48 DZ)),15.00,82.50,0.0%,5.50,37.75,2.52,44.75,54.24%
Q557 (WEAVING CAP (CLOSED TOP) : NATURL (DZ/48 DZ)),10.00,55.00,0.0%,5.50,25.41,2.54,29.59,53.8%
Q558 (DELUX WEAVING NET (2 PC) : FINE (DZ/36 DZ)),1.00,15.00,0.0%,15.00,2.43,2.43,12.57,83.8%
Q559 (DELUX WEAVING NET (2 PC) : WIDE (DZ/36 DZ)),15.00,127.50,0.0%,8.50,37.59,2.51,89.91,70.52%
Q560 (BABY KUFI CAP : ASSORT (DZ/40 DZ)),1.00,15.00,0.0%,15.00,0.00,0.00,15.00,100.0%
Q568 (BABY KUFI CAP : CREAM (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q582 (BABY KUFI CAP : LIGHT GRAY (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q615 (KID KUFI CAP : LAVENDER (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q616 (KID KUFI CAP : CREAM (DZ/40 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q629 (JUMBO HAIR NET : AFRO (DZ/24 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q630 (JUMBO HAIR NET : ASSORT (DZ/24 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q631 (JUMBO HAIR NET : BLACK (DZ/24 DZ)),6.00,135.00,0.0%,22.50,66.00,11.00,69.00,51.11%
Q712 (DREADLOCKS TUBE : ASSORT (DZ/24 DZ)),16.00,210.00,0.0%,13.13,101.59,6.35,108.41,51.62%
Q713 (DREADLOCKS TUBE : BLACK (DZ/24 DZ)),38.00,465.00,0.0%,12.24,241.26,6.35,223.74,48.12%
Q742 (SUSPENDER : BLACK (DZ/20 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q800 (OGN STOCKING WIG CAP (2PCS) : BLACK (DZ/40DZ)),136.00,616.50,0.0%,4.53,269.09,1.98,347.41,56.35%
Q8000 (PRM SJ SILKY & CONDITIONING SLEEP CAP : ASST (DZ/12DZ)),77.00,"1,860.00",0.0%,24.16,992.76,12.89,867.24,46.63%
Q8001 (PRM SJ SILKY & CONDITIONING SLEEP CAP : BK (DZ/12DZ)),58.00,"1,416.00",0.0%,24.41,748.20,12.90,667.80,47.16%
Q8002 (PRM SILKY PADDED CONDITIONING BRAID CAP : ASST (DZ/24DZ)),78.00,"1,902.00",0.0%,24.38,"1,064.70",13.65,837.30,44.02%
Q8003 (PRM SILKY PADDED CONDITIONING BRAID CAP : BK (DZ/12DZ)),41.00,996.00,0.0%,24.29,559.65,13.65,436.35,43.81%
Q801 (OGN STOCKING WIG CAP (5PCS) : BLACK (DZ/40DZ)),57.00,498.50,0.0%,8.75,207.48,3.64,291.02,58.38%
Q802 (OGN STOCKING WIG CAP (2PCS) : BROWN (DZ/40DZ)),58.00,264.00,0.0%,4.55,115.33,1.99,148.67,56.31%
Q8020 (PRM SILKY & SOFT TIE BONNET : ASST (DZ/24DZ)),56.00,846.00,0.0%,15.11,491.68,8.78,354.32,41.88%
Q8021 (PRM SILKY & SOFT TIE BONNET : BK (DZ/24DZ)),73.00,"1,101.00",0.0%,15.08,577.08,7.91,523.92,47.59%
Q803 (OGN STOCKING WIG CAP (2PCS) : NATURAL (DZ/40DZ)),133.00,606.00,0.0%,4.56,263.80,1.98,342.20,56.47%
Q804 (OGN STOCKING WIG CAP (DLX) : BLACK (DZ/40DZ)),26.00,120.00,0.0%,4.62,45.63,1.76,74.37,61.98%
Q805 (OGN STOCKING WIG CAP (DLX) : BROWN (DZ/40DZ)),12.00,54.00,0.0%,4.50,21.38,1.78,32.62,60.41%
Q806 (OGN STOCKING WIG CAP (DLX) : NATURAL (DZ/40DZ)),27.00,126.00,0.0%,4.67,47.70,1.77,78.30,62.14%
Q807 (OGN STOCKING WIG CAP (DLX) : BURGUNDY (DZ/40DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q808 (OGN BRAID CYLINDER : BLACK (DZ/40DZ)),5.00,30.00,0.0%,6.00,12.40,2.48,17.60,58.67%
Q8081 (PRM STOCKING BRAID CYLINDER : BK (DZ/40DZ)),37.00,360.00,0.0%,9.73,109.40,2.96,250.60,69.61%
Q809 (OGN STOCKING WIG CAP (2PCS) : L/BRW (DZ/40DZ)),6.00,27.00,0.0%,4.50,11.87,1.98,15.13,56.04%
Q810 (OGN DOUBLE MESH WRAP : ASST. (DZ/24DZ)),36.00,454.00,0.0%,12.61,132.29,3.67,321.71,70.86%
Q811 (OGN DOUBLE MESH WRAP : BLACK (DZ/24DZ)),35.00,449.00,0.0%,12.83,130.13,3.72,318.87,71.02%
Q812 (OGN FOAM MESH WRAP : ASST. (DZ/24DZ)),7.00,91.50,0.0%,13.07,22.05,3.15,69.45,75.9%
Q813 (OGN FOAM MESH WRAP : BLACK (DZ/24DZ)),22.00,275.00,0.0%,12.50,72.18,3.28,202.82,73.75%
Q814 (OGN OPEN WRAP : ASST. (DZ/24DZ)),7.00,47.50,0.0%,6.79,19.59,2.80,27.91,58.76%
Q815 (OGN OPEN WRAP : BLACK (DZ/24DZ)),12.00,96.50,0.0%,8.04,30.69,2.56,65.81,68.2%
Q816 (OGN FOAM WRAP : ASST. (DZ/24DZ)),1.00,16.50,0.0%,16.50,3.63,3.63,12.87,78.0%
Q817 (OGN FOAM WRAP : BLACK (DZ/24DZ)),2.00,33.00,0.0%,16.50,7.45,3.73,25.55,77.42%
Q818 (OGN EXTRA FIRM MESH WRAP : ASST. (DZ/24DZ)),2.00,24.00,0.0%,12.00,6.02,3.01,17.98,74.92%
Q819 (OGN EXTRA FIRM MESH WRAP : BLACK (DZ/24DZ)),10.00,90.00,0.0%,9.00,28.23,2.82,61.77,68.63%
Q820 (OGN SLEEP CAP : ASST. (DZ/24DZ)),76.00,970.00,0.0%,12.76,297.71,3.92,672.29,69.31%
Q821 (OGN SLEEP CAP : BLACK (DZ/24DZ)),64.00,816.00,0.0%,12.75,254.33,3.97,561.67,68.83%
Q822 (OGN SLEEP CAP (XL) : ASST. (DZ/24DZ)),34.00,486.00,0.0%,14.29,145.05,4.27,340.95,70.15%
Q823 (OGN SLEEP CAP (XL) : BLACK (DZ/24DZ)),35.00,490.50,0.0%,14.01,152.28,4.35,338.22,68.95%
Q824 (OGN SLEEP CAP (DS) : ASST. (DZ/24DZ)),35.00,477.00,0.0%,13.63,166.60,4.76,310.40,65.07%
Q825 (OGN SLEEP CAP (DS) : BLACK (DZ/24DZ)),33.00,450.00,0.0%,13.64,157.35,4.77,292.65,65.03%
Q826 (OGN BONNET : ASST. (DZ/24DZ)),99.00,"1,261.50",0.0%,12.74,392.43,3.96,869.07,68.89%
Q827 (OGN BONNET : BLACK (DZ/24DZ)),111.00,"1,423.00",0.0%,12.82,441.31,3.98,981.69,68.99%
Q828 (OGN BONNET (XL) : ASST. (DZ/24DZ)),89.00,"1,206.00",0.0%,13.55,377.54,4.24,828.46,68.7%
Q829 (OGN BONNET (XL) : BLACK (DZ/24DZ)),113.00,"1,534.50",0.0%,13.58,481.89,4.26,"1,052.61",68.6%
Q830 (OGN OVER WRAP ; ASST. (DZ/24DZ)),24.00,300.00,0.0%,12.50,84.96,3.54,215.04,71.68%
Q831 (OGN OVER WRAP ; BLACK (DZ/24DZ)),37.00,466.50,0.0%,12.61,128.82,3.48,337.68,72.39%
Q832 (OGN SCARF : ASST. (DZ/24DZ)),15.00,211.50,0.0%,14.10,76.29,5.09,135.21,63.93%
Q833 (OGN SCARF : BLACK (DZ/24DZ)),42.00,571.50,0.0%,13.61,219.02,5.21,352.48,61.68%
Q834 (OGN BAGGING CAP : ASST. (DZ/24DZ)),46.00,834.00,0.0%,18.13,421.82,9.17,412.18,49.42%
Q835 (OGN BAGGING CAP : BLACK (DZ/24DZ)),63.00,"1,107.00",0.0%,17.57,577.71,9.17,529.29,47.81%
Q836 (OGN BRAID BONNET : ASST. (DZ/24DZ)),38.00,517.50,0.0%,13.62,193.81,5.10,323.69,62.55%
Q837 (OGN BRAID BONNET : BLACK (DZ/24DZ)),59.00,814.50,0.0%,13.81,300.91,5.10,513.59,63.06%
Q838 (OGN FLIP OVER HEADWRAP : ASST. (DZ/24DZ)),33.00,450.00,0.0%,13.64,125.73,3.81,324.27,72.06%
Q839 (OGN FLIP OVER HEADWRAP : BLACK (DZ/24DZ)),1.00,13.50,0.0%,13.50,3.78,3.78,9.72,72.0%
Q840 (OGN DLX CUSTOM WEAVING CAP : BLK (DZ/24DZ)),9.00,201.00,0.0%,22.33,69.46,7.72,131.54,65.44%
Q841 (OGN WEAVING NET : BLACK (DZ/24DZ)),10.00,129.00,0.0%,12.90,27.31,2.73,101.69,78.83%
Q8411 (OGN WEAVING NET : BROWN (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q8412 (OGN WEAVING NET : NATURAL (DZ/24DZ)),2.00,33.00,0.0%,16.50,2.05,1.03,30.95,93.79%
Q8413 (OGN WEAVING NET(2PCS) : FINE (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q8414 (OGN WEAVING NET(2PCS) : WIDE (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q842 (OGN WIG LINER (OPEN TOP) : BLACK (DZ/40DZ)),9.00,68.00,0.0%,7.56,26.83,2.98,41.17,60.54%
Q8421 (OGN WIG LINER (OPEN TOP) : BROWN (DZ/40DZ)),3.00,19.50,0.0%,6.50,8.89,2.96,10.61,54.41%
Q8422 (OGN WIG LINER (OPEN TOP) : NATURAL (DZ/40DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q843 (OGN WEAVING CAP (CLOSE TOP) : BLK (DZ/40DZ)),60.00,396.00,0.0%,6.60,178.21,2.97,217.79,55.0%
Q8431 (OGN WEAVING CAP (CLOSE TOP) : BRW (DZ/40DZ)),5.00,34.50,0.0%,6.90,14.96,2.99,19.54,56.64%
Q8432 (OGN WEAVING CAP (CLOSE TOP) : NTR (DZ/40DZ)),3.00,19.50,0.0%,6.50,8.92,2.97,10.58,54.26%
Q844 (OGN SPANDEX CAP : ASSORT (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q845 (OGN SPANDEX CAP : BLACK (DZ/24DZ)),11.00,145.50,0.0%,13.23,35.20,3.20,110.30,75.81%
Q846 (OGN SPANDEX WRAP : ASSORT (DZ/24DZ)),6.00,75.00,0.0%,12.50,20.70,3.45,54.30,72.4%
Q847 (OGN SPANDEX WRAP : BLACK (DZ/24DZ)),4.00,58.00,0.0%,14.50,13.80,3.45,44.20,76.21%
Q848 (OGN STRETCH NET(2PCS) : BLACK (DZ/24DZ)),7.00,123.00,0.0%,17.57,35.35,5.05,87.65,71.26%
Q8481 (OGN MESH TUBE BONNET : BK (DZ/24DZ)),48.00,894.00,0.0%,18.63,409.04,8.52,484.96,54.25%
Q849 (OGN PATTERNED SLEEP CAP :  ASSORT (DZ/24DZ)),49.00,699.00,0.0%,14.27,240.64,4.91,458.36,65.57%
Q8491 (OGN PATTERNED MESH WRAP : ASSORT (DZ/24DZ)),22.00,290.50,0.0%,13.20,87.16,3.96,203.34,70.0%
Q8492 (OGN PATTERNED MESH SCARF : ASSORT (DZ/24DZ)),14.00,199.50,0.0%,14.25,77.82,5.56,121.68,60.99%
Q8493 (OGN PATTERNED BRAID BONNET  : ASSORT (DZ/24DZ)),22.00,315.00,0.0%,14.32,137.06,6.23,177.94,56.49%
Q850 (OGN KID SLEEP CAP : ASSORT (DZ/24DZ)),30.00,355.50,0.0%,11.85,104.45,3.48,251.05,70.62%
Q851 (OGN KID SLEEP CAP : BLACK (DZ/24DZ)),24.00,283.00,0.0%,11.79,83.45,3.48,199.55,70.51%
Q852 (OGN KID BONNET : ASSORT (DZ/24DZ)),81.00,949.00,0.0%,11.72,272.97,3.37,676.03,71.24%
Q853 (OGN KID BONNET : BLACK (DZ/24DZ)),36.00,417.50,0.0%,11.60,121.32,3.37,296.18,70.94%
Q854 (OGN KID DOUBLE MESH WRAP : ASSORT (DZ/24DZ)),4.00,49.50,0.0%,12.38,14.08,3.52,35.42,71.56%
Q855 (OGN KID DOUBLE MESH WRAP : BLACK (DZ/24DZ)),1.00,15.00,0.0%,15.00,3.54,3.54,11.46,76.4%
Q856 (OGN KID FOAM MESH WRAP : ASSORT (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q857 (OGN KID FOAM MESH WRAP : BLACK (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q858 (OGN KID FIRM MESH WRAP : ASSORT (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q859 (OGN KID FIRM MESH WRAP : BLACK (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q865 (OGN PADDED BONNET : ASST (DZ/12DZ)),57.00,"1,044.00",0.0%,18.32,467.40,8.20,576.60,55.23%
Q866 (OGN PADDED BONNET : BK (DZ/12DZ)),64.00,"1,158.00",0.0%,18.09,524.44,8.19,633.56,54.71%
Q867 (OGN SHOWER & CONDI CAP (XL) : ASSORT (DZ/12DZ)),2.00,40.50,0.0%,20.25,10.66,5.33,29.84,73.68%
Q868 (OGN SHOWER & CONDI CAP (XL) : BLACK (DZ/24DZ)),18.00,297.00,0.0%,16.50,96.44,5.36,200.56,67.53%
Q869 (BERET : L. ASSORT (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q870 (BERET :  ASSORT (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q871 (BERET (SPRING&SUMMER) : BLACK (DZ/20DZ)),4.00,112.50,0.0%,28.13,42.00,10.50,70.50,62.67%
Q872 (BERET (SPRING&SUMMER) : WHITE (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q873 (BERET (SPRING&SUMMER) : L.GRAY (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q874 (BERET (SPRING&SUMMER) : RED (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q875 (BERET (SPRING&SUMMER) : NAVY (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q876 (BERET (SPRING&SUMMER) : BROWN (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q877 (BERET (SPRING&SUMMER) : L.PINK (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q878 (BERET (SPRING&SUMMER) : YELLOW (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q879 (BERET (SPRING&SUMMER) : PURPLE (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q880 (BERET (SPRING&SUMMER) : BURGUNDY (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q881 (BERET (SPRING&SUMMER) : R.BLUE (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q882 (BERET (SPRING&SUMMER) : H.PINK (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q883 (BERET (SPRING&SUMMER) : OLIVE (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q884 (BERET (SPRING&SUMMER) : TURQUOISE (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q885 (BERET (SPRING&SUMMER) : LEMON (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q886 (BERET (SPRING&SUMMER) : KHAKI (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q887 (BERET (SPRING&SUMMER) : BEIGE (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q888 (BERET (SPRING&SUMMER) : ORANGE (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q889 (BERET (SPRING&SUMMER) : CREAM (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q890 (BERET (SPRING&SUMMER) : AFRO (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q891 (BERET (SPRING&SUMMER) : LAVENDER (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q892 (BERET (SPRING&SUMMER) : CRIMSON (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q893 (BERET (SPRING&SUMMER) : PEACH (DZ/20DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
Q894 (OGN DAY&NIGHT CAP (XL) : ASSORT (DZ/12DZ)),23.00,387.00,0.0%,16.83,135.80,5.90,251.20,64.91%
Q895 (OGN DAY&NIGHT CAP (XL) : BLACK (DZ/12DZ)),24.00,396.00,0.0%,16.50,137.93,5.75,258.07,65.17%
Q896 (OGN SUPER-JUMBO SLEEP CAP : ASSORT (DZ/24DZ)),59.00,903.00,0.0%,15.31,316.24,5.36,586.76,64.98%
Q897 (OGN SUPER-JUMBO SLEEP CAP : BLACK (DZ/24DZ)),80.00,"1,206.00",0.0%,15.08,430.11,5.38,775.89,64.34%
Q898 (OGN SUPER-JUMBO BONNET : ASSORT (DZ/12DZ)),54.00,834.00,0.0%,15.44,289.44,5.36,544.56,65.3%
Q899 (OGN SUPER-JUMBO BONNET : BLACK (DZ/12DZ)),97.00,"1,473.00",0.0%,15.19,520.06,5.36,952.94,64.69%
Q9000 (VELVET SLEEP CAP : ASST (DZ / 24DZ)),70.00,"1,605.00",0.0%,22.93,770.00,11.00,835.00,52.03%
Q9001 (VELVET SLEEP CAP : BK (DZ / 24DZ)),65.00,"1,470.00",0.0%,22.62,715.00,11.00,755.00,51.36%
Q9002 (VELVET LADY DURAG : ASST (DZ / 24DZ)),34.00,797.50,0.0%,23.46,336.60,9.90,460.90,57.79%
Q9003 (VELVET LADY DURAG : BK (DZ / 24DZ)),11.00,270.00,0.0%,24.55,108.90,9.90,161.10,59.67%
V3001 (BIG SHIRT(M/L) : BLACK (PC/48PCS/96PCS)),3.00,45.00,0.0%,15.00,0.00,0.00,45.00,100.0%
V3101 (LONG VEST(M/L) : BLACK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3102 (LONG VEST(XL/2XL) : BLACK (PC/48PCS/96PCS)),1.00,15.00,0.0%,15.00,3.89,3.89,11.11,74.07%
V3122 (LONG VEST(XL/2XL) : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3131 (LONG VEST(M/L) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3200 (BARBER JACKET (S/M) : BLACK (PC/48PCS/96PCS)),9.00,84.00,0.0%,9.33,33.97,3.77,50.03,59.56%
V3201 (BARBER JACKET (L) : BLACK (PC/48PCS/96PCS)),9.00,84.00,0.0%,9.33,34.23,3.80,49.77,59.25%
V3202 (BARBER JACKET (XL) : BLACK (PC/48PCS/96PCS)),12.00,109.50,0.0%,9.13,45.81,3.82,63.69,58.16%
V3203 (BARBER JACKET (2XL) : BLACK (PC/48PCS/96PCS)),9.00,84.00,0.0%,9.33,34.47,3.83,49.53,58.96%
V3204 (BARBER JACKET (3XL) : BLACK (PC/48PCS/96PCS)),13.00,126.00,0.0%,9.69,49.92,3.84,76.08,60.38%
V3205 (BARBER JACKET (4XL) : BLACK (PC/48PCS/96PCS)),3.00,36.00,0.0%,12.00,11.10,3.70,24.90,69.17%
V3210 (BARBER JACKET (S/M) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3211 (BARBER JACKET (L) : WHITE (PC/48PCS/96PCS)),6.00,51.00,0.0%,8.50,21.29,3.55,29.71,58.26%
V3212 (BARBER JACKET (XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3213 (BARBER JACKET (2XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3214 (BARBER JACKET (3XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3215 (BARBER JACKET (4XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3300 (MESH VEST (SMALL) : BLACK (PC/48PCS/96PCS)),11.00,77.50,0.0%,7.05,26.60,2.42,50.90,65.68%
V3301 (MESH VEST (M/L) : BLACK (PC/48PCS/96PCS)),37.00,250.50,0.0%,6.77,90.31,2.44,160.19,63.95%
V3302 (MESH VEST (XL) : BLACK (PC/48PCS/96PCS)),42.00,283.00,0.0%,6.74,104.94,2.50,178.06,62.92%
V3303 (MESH VEST (2XL) : BLACK (PC/48PCS/96PCS)),28.00,188.00,0.0%,6.71,72.27,2.58,115.73,61.56%
V3304 (MESH VEST (3XL) : BLACK (PC/48PCS/96PCS)),3.00,27.00,0.0%,9.00,7.81,2.60,19.19,71.07%
V3310 (MESH VEST (SMALL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3311 (MESH VEST (M/L) : WHITE (PC/48PCS/96PCS)),12.00,78.00,0.0%,6.50,29.16,2.43,48.84,62.62%
V3312 (MESH VEST (XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3313 (MESH VEST (2XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3314 (MESH VEST (3XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3322 (MESH VEST (XL) : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3401 (LONG APRON : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3402 (LONG APRON : WHITE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3403 (LONG APRON : BLUE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3404 (LONG APRON : PURPLE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3411 (STYLIST APRON : BLACK (PC/48 PC/96 PC)),16.00,56.00,0.0%,3.50,26.88,1.68,29.12,52.0%
